;D0.2.1.2.1;;;;;G0.2.2.3.2.2.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Minéraux non-métalliques, matériaux de construction;D0.2.1.2.2.7;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 29,98 ; 32,45 ; 27,36 ; 25,21 ; 26,82 ; 26,19 ; 26,03 ; 24,93 ; 25,40 ; 26,00 ; 25,57 ; 26,58 ; 25,06 ; 24,86 ; 25,42 ; 25,28 ; 26,73 ; 26,81 ; 25,41 ; 22,33 ; 23,17 ; 22,98 ; 21,65 ; 21,16 ; 20,30 ; 19,05 ; 19,47 ; 18,69 ; 19,18 ; 19,34 ; 17,65 ; 19,53 ; 18,53 ; 17,25 
Papier, carton;D0.2.1.2.2.8;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 4,55 ; 5,69 ; 5,11 ; 4,85 ; 5,16 ; 5,24 ; 5,54 ; 5,49 ; 5,54 ; 5,36 ; 5,33 ; 5,14 ; 4,63 ; 4,71 ; 4,34 ; 4,09 ; 4,03 ; 3,68 ; 3,26 ; 2,81 ; 3,00 ; 2,49 ; 2,53 ; 2,90 ; 2,75 ; 2,65 ; 2,75 ; 2,54 ; 2,48 ; 2,39 ; 2,25 ; 2,37 ; 2,20 ; 1,99 
Autres industries manufacturières;D0.2.1.2.2.9;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 5,57 ; 6,26 ; 5,50 ; 5,96 ; 5,39 ; 6,02 ; 6,28 ; 5,92 ; 5,90 ; 5,55 ; 5,24 ; 5,67 ; 5,09 ; 4,83 ; 4,75 ; 4,52 ; 4,27 ; 4,12 ; 3,98 ; 3,30 ; 3,31 ; 3,15 ; 3,03 ; 3,08 ; 2,97 ; 2,97 ; 3,04 ; 3,23 ; 2,87 ; 2,72 ; 2,11 ; 2,34 ; 2,35 ; 2,02 
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stockage des déchets;D0.2.1.2.3.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 12,46 ; 13,11 ; 13,84 ; 14,58 ; 14,85 ; 15,06 ; 15,18 ; 15,35 ; 15,86 ; 16,10 ; 16,38 ; 16,66 ; 16,93 ; 17,07 ; 17,02 ; 16,80 ; 16,69 ; 16,72 ; 16,68 ; 16,00 ; 15,95 ; 14,89 ; 14,54 ; 12,90 ; 11,95 ; 11,19 ; 11,28 ; 11,39 ; 11,12 ; 11,72 ; 11,73 ; 11,03 ; 11,38 ; 11,38 
Incinération sans récupération d'énergie;D0.2.1.2.3.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 2,06 ; 2,04 ; 2,07 ; 2,06 ; 2,09 ; 2,03 ; 1,90 ; 1,67 ; 1,52 ; 1,41 ; 1,48 ; 1,40 ; 1,39 ; 1,40 ; 1,32 ; 1,38 ; 1,44 ; 1,34 ; 1,36 ; 1,35 ; 1,42 ; 1,47 ; 1,39 ; 1,36 ; 1,59 ; 1,37 ; 1,35 ; 1,28 ; 1,23 ; 1,58 ; 1,56 ; 1,74 ; 1,51 ; 1,51 
Autres traitements des déchets solides;D0.2.1.2.3.3;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,14 ; 0,14 ; 0,15 ; 0,15 ; 0,17 ; 0,19 ; 0,21 ; 0,22 ; 0,25 ; 0,34 ; 0,38 ; 0,40 ; 0,41 ; 0,45 ; 0,48 ; 0,51 ; 0,53 ; 0,54 ; 0,56 ; 0,58 ; 0,60 ; 0,72 ; 0,84 ; 0,88 ; 0,91 ; 0,93 ; 0,95 ; 0,98 ; 1,02 ; 0,97 ; 0,92 ; 0,92 ; 0,92 ; 0,92 
Traitement des eaux usées;D0.2.1.2.3.4;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,83 ; 0,86 ; 0,85 ; 0,85 ; 0,85 ; 0,87 ; 0,87 ; 0,88 ; 0,89 ; 0,88 ; 0,88 ; 0,86 ; 0,84 ; 0,81 ; 0,78 ; 0,74 ; 0,73 ; 0,64 ; 0,64 ; 0,64 ; 0,64 ; 0,64 ; 0,61 ; 0,56 ; 0,56 ; 0,55 ; 0,57 ; 0,56 ; 0,60 ; 0,59 ; 0,58 ; 0,59 ; 0,59 ; 0,59 
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sous-total Usage des bâtiments résidentiels et activités domestiques;D0.2.1.2.4.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 61,49 ; 69,21 ; 68,08 ; 66,20 ; 62,33 ; 62,21 ; 68,96 ; 65,00 ; 67,45 ; 68,30 ; 66,30 ; 70,27 ; 67,49 ; 69,01 ; 72,92 ; 72,09 ; 69,31 ; 61,73 ; 66,87 ; 66,55 ; 64,73 ; 56,48 ; 60,65 ; 62,26 ; 49,42 ; 51,91 ; 53,13 ; 52,10 ; 48,62 ; 46,84 ; 45,20 ; 46,22 ; 38,63 ; 36,37 
sous-total Usage des bâtiments tertiaires et activités tertiaires;D0.2.1.2.4.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 31,39 ; 33,32 ; 30,62 ; 28,87 ; 26,24 ; 26,29 ; 29,50 ; 28,54 ; 30,81 ; 31,68 ; 30,22 ; 32,13 ; 30,70 ; 34,91 ; 35,90 ; 35,75 ; 33,97 ; 34,25 ; 36,27 ; 38,86 ; 39,62 ; 33,01 ; 34,70 ; 35,56 ; 32,12 ; 33,07 ; 31,61 ; 32,01 ; 31,40 ; 29,62 ; 26,89 ; 28,15 ; 23,12 ; 22,01 
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chauffage, eau chaude sanitaire et cuisson domestique;D0.2.1.2.4.1.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 59,18 ; 66,83 ; 65,65 ; 63,71 ; 59,73 ; 59,32 ; 65,62 ; 61,43 ; 63,73 ; 64,63 ; 62,44 ; 66,41 ; 63,64 ; 65,01 ; 68,76 ; 67,82 ; 64,90 ; 57,15 ; 62,26 ; 62,26 ; 60,25 ; 51,94 ; 56,18 ; 57,79 ; 44,83 ; 47,25 ; 48,36 ; 47,28 ; 43,95 ; 42,43 ; 40,87 ; 41,91 ; 34,31 ; 32,04 
Climatisation domestique;D0.2.1.2.4.1.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 0,00 ; 0,00 ; 0,01 ; 0,04 ; 0,11 ; 0,16 ; 0,22 ; 0,29 ; 0,36 ; 0,42 ; 0,47 ; 0,53 ; 0,59 ; 0,68 ; 0,79 ; 0,88 ; 0,97 ; 1,04 ; 1,11 ; 1,14 ; 1,13 ; 1,11 ; 1,14 ; 1,15 
Réfrigération domestique;D0.2.1.2.4.1.3;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; -   ; -   ; -   ; -   ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,02 ; 0,06 ; 0,08 ; 0,08 ; 0,10 ; 0,11 ; 0,16 ; 0,15 ; 0,17 ; 0,16 ; 0,17 ; 0,15 ; 0,15 ; 0,10 ; 0,10 ; 0,09 ; 0,08 ; 0,07 ; 0,07 ; 0,06 
Utilisation de produits domestiques (y.c. peintures, aérosols);D0.2.1.2.4.1.4;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,59 ; 0,60 ; 0,60 ; 0,59 ; 0,64 ; 0,86 ; 1,24 ; 1,41 ; 1,50 ; 1,44 ; 1,62 ; 1,61 ; 1,62 ; 1,75 ; 1,85 ; 1,87 ; 1,91 ; 2,00 ; 1,93 ; 1,51 ; 1,59 ; 1,60 ; 1,46 ; 1,38 ; 1,43 ; 1,44 ; 1,47 ; 1,48 ; 1,23 ; 0,93 ; 0,91 ; 0,89 ; 0,90 ; 0,89 
Engins (y.c. jardinage) domestiques;D0.2.1.2.4.1.5;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,31 ; 0,31 ; 0,31 ; 0,31 ; 0,31 ; 0,31 ; 0,31 ; 0,31 ; 0,31 ; 0,31 ; 0,31 ; 0,31 ; 0,32 ; 0,32 ; 0,32 ; 0,32 ; 0,32 ; 0,32 ; 0,32 ; 0,32 ; 0,32 ; 0,32 ; 0,32 ; 0,32 ; 0,32 ; 0,32 ; 0,32 ; 0,32 ; 0,32 ; 0,32 ; 0,32 ; 0,32 ; 0,32 ; 0,34 
Déchets et brûlage domestiques et eaux usées;D0.2.1.2.4.1.6;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 1,40 ; 1,47 ; 1,53 ; 1,59 ; 1,66 ; 1,72 ; 1,78 ; 1,85 ; 1,91 ; 1,92 ; 1,93 ; 1,93 ; 1,91 ; 1,88 ; 1,86 ; 1,87 ; 1,88 ; 1,88 ; 1,90 ; 1,93 ; 1,94 ; 1,93 ; 1,93 ; 1,92 ; 1,88 ; 1,86 ; 1,87 ; 1,88 ; 1,91 ; 1,93 ; 1,90 ; 1,91 ; 1,89 ; 1,89 
Autres activités domestiques (tabac et feux d’artifices);D0.2.1.2.4.1.7;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chauffage, eau chaude sanitaire et cuisson tertiaire;D0.2.1.2.4.2.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 26,72 ; 29,01 ; 27,62 ; 26,33 ; 24,84 ; 25,10 ; 27,53 ; 25,85 ; 27,25 ; 27,84 ; 25,82 ; 26,89 ; 24,20 ; 27,46 ; 27,78 ; 27,21 ; 24,72 ; 24,47 ; 25,89 ; 28,21 ; 28,51 ; 21,22 ; 23,26 ; 24,30 ; 21,17 ; 22,44 ; 22,01 ; 22,87 ; 22,94 ; 22,30 ; 20,55 ; 21,84 ; 17,38 ; 16,19 
Climatisation tertiaire;D0.2.1.2.4.2.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; -   ; -   ; 0,00 ; 0,00 ; 0,00 ; 0,01 ; 0,01 ; 0,02 ; 0,02 ; 0,04 ; 0,06 ; 0,09 ; 0,14 ; 0,19 ; 0,27 ; 0,34 ; 0,45 ; 0,57 ; 0,69 ; 0,79 ; 0,86 ; 0,91 ; 0,97 ; 1,02 ; 1,09 ; 1,14 ; 1,22 ; 1,30 ; 1,37 ; 1,40 ; 1,38 ; 1,35 ; 1,33 ; 1,33 
Réfrigération tertiaire;D0.2.1.2.4.2.3;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; -   ; -   ; -   ; 0,01 ; 0,02 ; 0,13 ; 0,25 ; 0,38 ; 0,61 ; 0,91 ; 1,53 ; 2,21 ; 2,86 ; 3,51 ; 4,16 ; 4,76 ; 5,35 ; 5,89 ; 6,34 ; 6,83 ; 7,18 ; 7,38 ; 7,42 ; 7,27 ; 7,02 ; 6,73 ; 6,31 ; 5,80 ; 5,10 ; 4,18 ; 3,38 ; 2,75 ; 2,17 ; 1,95 
Utilisation de produits tertiaires (y.c. solvants, peintures, aérosols, anesthésie);D0.2.1.2.4.2.4;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,16 ; 0,15 ; 0,15 ; 0,15 ; 0,27 ; 0,44 ; 0,71 ; 0,85 ; 0,85 ; 0,86 ; 0,83 ; 0,81 ; 0,80 ; 0,84 ; 0,78 ; 0,78 ; 0,78 ; 0,78 ; 0,79 ; 0,76 ; 0,78 ; 0,82 ; 0,75 ; 0,71 ; 0,71 ; 0,71 ; 0,70 ; 0,71 ; 0,50 ; 0,27 ; 0,25 ; 0,26 ; 0,26 ; 0,25 
Autres activités tertiaires (y.c. feux d’artifices, activités militaires, crémation);D0.2.1.2.4.2.5;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 4,51 ; 4,16 ; 2,84 ; 2,37 ; 1,10 ; 0,61 ; 1,00 ; 1,45 ; 2,08 ; 2,03 ; 1,98 ; 2,12 ; 2,70 ; 2,91 ; 2,91 ; 2,65 ; 2,68 ; 2,55 ; 2,56 ; 2,28 ; 2,28 ; 2,68 ; 2,31 ; 2,25 ; 2,14 ; 2,06 ; 1,36 ; 1,34 ; 1,48 ; 1,48 ; 1,33 ; 1,95 ; 1,98 ; 2,30 
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sous-total Elevage;D0.2.1.2.5.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 53,45 ; 52,60 ; 51,90 ; 51,61 ; 51,91 ; 52,23 ; 52,31 ; 51,86 ; 51,68 ; 51,70 ; 53,60 ; 53,73 ; 52,58 ; 51,04 ; 50,41 ; 50,25 ; 50,30 ; 50,70 ; 51,48 ; 50,91 ; 50,30 ; 49,46 ; 48,90 ; 48,87 ; 49,45 ; 49,61 ; 49,33 ; 48,77 ; 48,04 ; 47,18 ; 46,45 ; 45,38 ; 44,03 ; 43,33 
sous-total  Culture;D0.2.1.2.5.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 24,69 ; 24,65 ; 24,69 ; 23,80 ; 22,86 ; 23,16 ; 23,67 ; 24,24 ; 24,36 ; 24,67 ; 25,03 ; 24,62 ; 24,29 ; 22,68 ; 23,86 ; 23,60 ; 23,01 ; 23,13 ; 23,87 ; 23,42 ; 21,96 ; 22,52 ; 22,92 ; 22,16 ; 23,17 ; 22,73 ; 22,29 ; 22,88 ; 22,61 ; 21,75 ; 21,01 ; 20,69 ; 19,65 ; 19,49 
sous-total  Engins, moteurs et chaudières;D0.2.1.2.5.3;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 10,58 ; 10,58 ; 10,88 ; 10,98 ; 10,81 ; 10,91 ; 11,22 ; 11,16 ; 11,40 ; 11,43 ; 11,57 ; 11,62 ; 11,25 ; 11,09 ; 11,76 ; 11,45 ; 11,16 ; 11,00 ; 11,37 ; 11,44 ; 11,06 ; 10,91 ; 10,32 ; 11,02 ; 10,99 ; 10,89 ; 10,16 ; 9,75 ; 9,87 ; 9,65 ; 10,76 ; 10,33 ; 10,52 ; 10,20 
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bovins;D0.2.1.2.5.1.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 44,63 ; 43,89 ; 43,21 ; 42,82 ; 42,98 ; 43,23 ; 43,19 ; 42,72 ; 42,49 ; 42,54 ; 44,40 ; 44,50 ; 43,34 ; 41,88 ; 41,33 ; 41,21 ; 41,39 ; 41,87 ; 42,76 ; 42,27 ; 41,73 ; 41,10 ; 40,72 ; 40,85 ; 41,46 ; 41,66 ; 41,41 ; 40,93 ; 40,16 ; 39,43 ; 38,73 ; 37,72 ; 36,79 ; 36,39 
Porcins;D0.2.1.2.5.1.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 2,32 ; 2,33 ; 2,44 ; 2,59 ; 2,71 ; 2,76 ; 2,88 ; 2,96 ; 3,05 ; 3,09 ; 3,13 ; 3,24 ; 3,31 ; 3,29 ; 3,28 ; 3,27 ; 3,25 ; 3,27 ; 3,27 ; 3,22 ; 3,14 ; 3,08 ; 3,01 ; 2,96 ; 2,95 ; 2,96 ; 2,99 ; 2,94 ; 2,95 ; 2,89 ; 2,85 ; 2,83 ; 2,62 ; 2,53 
Volailles;D0.2.1.2.5.1.3;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,22 ; 0,23 ; 0,24 ; 0,24 ; 0,25 ; 0,25 ; 0,26 ; 0,27 ; 0,27 ; 0,26 ; 0,26 ; 0,26 ; 0,26 ; 0,25 ; 0,24 ; 0,23 ; 0,23 ; 0,23 ; 0,23 ; 0,23 ; 0,23 ; 0,23 ; 0,24 ; 0,24 ; 0,25 ; 0,25 ; 0,25 ; 0,25 ; 0,24 ; 0,24 ; 0,24 ; 0,24 ; 0,22 ; 0,22 
Autres émissions de l'élevage;D0.2.1.2.5.1.4;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 6,28 ; 6,16 ; 6,02 ; 5,97 ; 5,97 ; 5,99 ; 5,98 ; 5,92 ; 5,87 ; 5,81 ; 5,81 ; 5,72 ; 5,67 ; 5,62 ; 5,56 ; 5,53 ; 5,43 ; 5,33 ; 5,22 ; 5,19 ; 5,20 ; 5,05 ; 4,93 ; 4,82 ; 4,79 ; 4,74 ; 4,69 ; 4,64 ; 4,69 ; 4,63 ; 4,63 ; 4,60 ; 4,40 ; 4,19 
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Engrais et amendements minéraux;D0.2.1.2.5.2.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 13,34 ; 13,08 ; 12,76 ; 12,16 ; 11,39 ; 11,85 ; 12,23 ; 12,59 ; 12,51 ; 12,64 ; 12,78 ; 12,71 ; 12,36 ; 12,01 ; 12,06 ; 12,29 ; 11,72 ; 11,33 ; 11,95 ; 11,87 ; 10,96 ; 11,63 ; 11,54 ; 11,01 ; 11,44 ; 11,56 ; 11,63 ; 11,70 ; 11,89 ; 11,23 ; 10,82 ; 10,42 ; 9,78 ; 9,70 
Engrais et amendements organiques;D0.2.1.2.5.2.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 1,50 ; 1,48 ; 1,47 ; 1,48 ; 1,49 ; 1,51 ; 1,52 ; 1,51 ; 1,51 ; 1,50 ; 1,53 ; 1,52 ; 1,50 ; 1,46 ; 1,44 ; 1,43 ; 1,42 ; 1,43 ; 1,46 ; 1,43 ; 1,43 ; 1,41 ; 1,41 ; 1,40 ; 1,42 ; 1,44 ; 1,42 ; 1,42 ; 1,42 ; 1,40 ; 1,39 ; 1,40 ; 1,38 ; 1,36 
Pâture;D0.2.1.2.5.2.3;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 1,78 ; 1,76 ; 1,76 ; 1,75 ; 1,75 ; 1,77 ; 1,77 ; 1,76 ; 1,75 ; 1,75 ; 1,81 ; 1,82 ; 1,77 ; 1,72 ; 1,68 ; 1,67 ; 1,67 ; 1,68 ; 1,68 ; 1,67 ; 1,66 ; 1,62 ; 1,61 ; 1,63 ; 1,65 ; 1,66 ; 1,66 ; 1,64 ; 1,61 ; 1,58 ; 1,55 ; 1,51 ; 1,48 ; 1,46 
Brûlage de résidus agricoles;D0.2.1.2.5.2.4;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,10 ; 0,10 ; 0,10 ; 0,09 ; 0,10 ; 0,09 ; 0,10 ; 0,10 ; 0,10 ; 0,10 ; 0,10 ; 0,09 ; 0,09 ; 0,07 ; 0,08 ; 0,07 ; 0,06 ; 0,06 ; 0,06 ; 0,06 ; 0,06 ; 0,06 ; 0,05 ; 0,05 ; 0,04 ; 0,04 ; 0,03 ; 0,04 ; 0,03 ; 0,04 ; 0,03 ; 0,03 ; 0,03 ; 0,03 
Autres émissions des cultures;D0.2.1.2.5.2.5;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 7,98 ; 8,22 ; 8,60 ; 8,32 ; 8,13 ; 7,95 ; 8,05 ; 8,28 ; 8,48 ; 8,67 ; 8,80 ; 8,47 ; 8,57 ; 7,42 ; 8,61 ; 8,15 ; 8,13 ; 8,62 ; 8,73 ; 8,38 ; 7,86 ; 7,81 ; 8,31 ; 8,08 ; 8,62 ; 8,02 ; 7,54 ; 8,08 ; 7,65 ; 7,50 ; 7,22 ; 7,33 ; 6,98 ; 6,94 
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Engins, moteurs et chaudières en agriculture;D0.2.1.2.5.3.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 10,13 ; 10,12 ; 10,41 ; 10,51 ; 10,33 ; 10,43 ; 10,73 ; 10,66 ; 10,90 ; 10,92 ; 11,05 ; 11,11 ; 10,73 ; 10,57 ; 11,20 ; 10,91 ; 10,63 ; 10,47 ; 10,83 ; 10,89 ; 10,52 ; 10,37 ; 9,83 ; 10,49 ; 10,46 ; 10,35 ; 9,66 ; 9,27 ; 9,39 ; 9,19 ; 10,23 ; 9,83 ; 10,01 ; 9,69 
Engins, moteurs et chaudières en sylviculture;D0.2.1.2.5.3.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,45 ; 0,46 ; 0,47 ; 0,47 ; 0,48 ; 0,48 ; 0,49 ; 0,50 ; 0,50 ; 0,51 ; 0,52 ; 0,52 ; 0,52 ; 0,52 ; 0,55 ; 0,54 ; 0,53 ; 0,53 ; 0,55 ; 0,56 ; 0,54 ; 0,53 ; 0,49 ; 0,53 ; 0,54 ; 0,54 ; 0,50 ; 0,48 ; 0,48 ; 0,47 ; 0,53 ; 0,50 ; 0,51 ; 0,51 
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sous-total Transport routier;D0.2.1.2.6.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 116,08 ; 118,57 ; 123,17 ; 123,34 ; 124,20 ; 125,56 ; 126,80 ; 129,31 ; 131,49 ; 133,69 ; 133,38 ; 136,82 ; 137,89 ; 138,01 ; 138,58 ; 136,45 ; 136,66 ; 135,55 ; 129,07 ; 128,70 ; 129,75 ; 130,79 ; 129,08 ; 128,86 ; 128,72 ; 130,13 ; 130,31 ; 130,10 ; 126,97 ; 125,89 ; 106,99 ; 120,13 ; 123,33 ; 119,18 
sous-total Autres transports;D0.2.1.2.6.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 7,26 ; 7,52 ; 7,30 ; 7,41 ; 7,44 ; 7,96 ; 8,44 ; 8,63 ; 8,89 ; 9,23 ; 9,30 ; 9,13 ; 9,05 ; 8,63 ; 8,58 ; 8,31 ; 7,95 ; 7,81 ; 7,77 ; 7,75 ; 7,67 ; 7,85 ; 8,02 ; 7,82 ; 7,55 ; 7,59 ; 7,60 ; 7,91 ; 8,07 ; 8,18 ; 6,19 ; 7,09 ; 7,88 ; 7,63 
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VP;D0.2.1.2.6.1.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 68,07 ; 68,67 ; 71,43 ; 71,53 ; 71,55 ; 72,87 ; 73,53 ; 74,10 ; 75,40 ; 76,32 ; 76,38 ; 79,03 ; 79,70 ; 80,20 ; 79,74 ; 78,07 ; 77,97 ; 77,49 ; 74,25 ; 75,41 ; 75,40 ; 75,13 ; 74,71 ; 74,50 ; 74,91 ; 75,23 ; 75,87 ; 74,59 ; 72,36 ; 71,76 ; 58,46 ; 65,71 ; 69,06 ; 67,53 
VUL;D0.2.1.2.6.1.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 18,77 ; 19,66 ; 20,26 ; 20,56 ; 20,70 ; 20,54 ; 20,89 ; 21,61 ; 21,95 ; 22,10 ; 21,44 ; 21,91 ; 22,03 ; 22,10 ; 21,82 ; 21,53 ; 21,67 ; 21,32 ; 20,03 ; 19,88 ; 20,47 ; 20,88 ; 20,56 ; 20,69 ; 20,27 ; 20,86 ; 20,45 ; 20,80 ; 20,45 ; 20,37 ; 17,67 ; 19,99 ; 20,35 ; 19,52 
PL de marchandises;D0.2.1.2.6.1.3;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 26,59 ; 27,44 ; 28,62 ; 28,11 ; 28,92 ; 29,25 ; 29,43 ; 30,43 ; 30,80 ; 32,00 ; 32,15 ; 32,42 ; 32,63 ; 32,16 ; 33,38 ; 33,15 ; 33,30 ; 32,98 ; 30,98 ; 29,55 ; 29,96 ; 30,74 ; 29,77 ; 29,57 ; 29,43 ; 29,85 ; 29,79 ; 30,54 ; 29,97 ; 29,54 ; 27,45 ; 30,48 ; 29,66 ; 27,88 
